item, itemLabel
http://www.wikidata.org/entity/Q2393619, Buffalo Bill
http://www.wikidata.org/entity/Q2601499, Jack Torrance
http://www.wikidata.org/entity/Q2713404, Nancy Thompson
http://www.wikidata.org/entity/Q179641, Draco Malfoy
http://www.wikidata.org/entity/Q716941, Dolores Umbridge
http://www.wikidata.org/entity/Q719274, Fleur Delacour
http://www.wikidata.org/entity/Q840305, Cho Chang
http://www.wikidata.org/entity/Q1263791, Phineas Nigellus Black
http://www.wikidata.org/entity/Q2467893, Norman Bates
http://www.wikidata.org/entity/Q174009, Hermione Granger
http://www.wikidata.org/entity/Q176132, Lord Voldemort
http://www.wikidata.org/entity/Q177439, Rubeus Hagrid
http://www.wikidata.org/entity/Q1250951, Cornelius Fudge
http://www.wikidata.org/entity/Q1258661, Quirinus Quirrell
http://www.wikidata.org/entity/Q366957, Jason Voorhees
http://www.wikidata.org/entity/Q2277080, Clarice Starling
http://www.wikidata.org/entity/Q2552758, Ash Williams
http://www.wikidata.org/entity/Q2839727, Clear Rivers
http://www.wikidata.org/entity/Q738551, Laurie Strode
http://www.wikidata.org/entity/Q778331, Andy Barclay
http://www.wikidata.org/entity/Q2463861, Sally Hardesty
http://www.wikidata.org/entity/Q2576457, Pamela Voorhees
http://www.wikidata.org/entity/Q2838212, Frederick Chilton
http://www.wikidata.org/entity/Q303741, Sidney Prescott
http://www.wikidata.org/entity/Q25097, Chucky
http://www.wikidata.org/entity/Q1442062, Count Orlok
http://www.wikidata.org/entity/Q1754300, Francis Dolarhyde
http://www.wikidata.org/entity/Q1268216, Barty Crouch
http://www.wikidata.org/entity/Q1268996, Gabrielle Delacour
http://www.wikidata.org/entity/Q1377227, Gellert Grindelwald
http://www.wikidata.org/entity/Q783947, Humpty Dumpty
http://www.wikidata.org/entity/Q2084006, Destruction
http://www.wikidata.org/entity/Q1637813, Horace Slughorn
http://www.wikidata.org/entity/Q2325524, Dodo
http://www.wikidata.org/entity/Q2019811, Xenophilius Lovegood
http://www.wikidata.org/entity/Q2514185, Zazu
http://www.wikidata.org/entity/Q3278733, Poppy Pomfrey
http://www.wikidata.org/entity/Q3512006, Alice Longbottom
http://www.wikidata.org/entity/Q3740882, Ted Tonks
http://www.wikidata.org/entity/Q3744404, Rose Granger-Weasley
http://www.wikidata.org/entity/Q5411134, Eureka
http://www.wikidata.org/entity/Q5874816, Hobbes
http://www.wikidata.org/entity/Q6431462, Korba
http://www.wikidata.org/entity/Q6242638, John Keenan
http://www.wikidata.org/entity/Q6759956, Margaret Thatcher
http://www.wikidata.org/entity/Q114471, Huntress
http://www.wikidata.org/entity/Q1272613, Ludo Bagman
http://www.wikidata.org/entity/Q3056199, Peg Powler
http://www.wikidata.org/entity/Q3174865, Bill Weasley
http://www.wikidata.org/entity/Q3221667, Parvati Patil
http://www.wikidata.org/entity/Q3432058, Pansy Parkinson
http://www.wikidata.org/entity/Q4957115, Rolanda Hooch
http://www.wikidata.org/entity/Q5416447, Evelyn Smythe
http://www.wikidata.org/entity/Q5523345, Garin de Monglane
http://www.wikidata.org/entity/Q5535783, Georg Paul Thomann
http://www.wikidata.org/entity/Q5569519, John Dawlish
http://www.wikidata.org/entity/Q5650850, Hans Zarkov
http://www.wikidata.org/entity/Q5702268, Helen Flynn
http://www.wikidata.org/entity/Q5928377, Pipa Jing
http://www.wikidata.org/entity/Q6024652, Moss Man
http://www.wikidata.org/entity/Q6162277, Jason Cramer
http://www.wikidata.org/entity/Q6356778, Kamen Rider V3
http://www.wikidata.org/entity/Q6377520, Katie Morag
http://www.wikidata.org/entity/Q6470407, Lady Marian
http://www.wikidata.org/entity/Q6483552, Lance Stone
http://www.wikidata.org/entity/Q6498652, Laura Ballard
http://www.wikidata.org/entity/Q6509755, Minnie the Minx
http://www.wikidata.org/entity/Q6509828, Leanna Love
http://www.wikidata.org/entity/Q6650743, Little Lotta
http://www.wikidata.org/entity/Q6696152, Lucas Ferrer
http://www.wikidata.org/entity/Q6847461, Mike Karr
http://www.wikidata.org/entity/Q6849472, Mikey Waters
http://www.wikidata.org/entity/Q6860304, Milo Bloom
http://www.wikidata.org/entity/Q6908616, Moose Mason
http://www.wikidata.org/entity/Q6929103, Mr. Plod
http://www.wikidata.org/entity/Q6934540, Multi
http://www.wikidata.org/entity/Q1858076, Morfin Gaunt
http://www.wikidata.org/entity/Q3256600, Albus Severus Potter
http://www.wikidata.org/entity/Q27810725, Alice Johnson
http://www.wikidata.org/entity/Q5697359, Antioch Peverell
http://www.wikidata.org/entity/Q5709712, Astoria Greengrass
http://www.wikidata.org/entity/Q5738985, Cadmus Peverell
http://www.wikidata.org/entity/Q28137057, Kyle
http://www.wikidata.org/entity/Q21403410, Dick Hallorann
http://www.wikidata.org/entity/Q2642342, Ego the Living Planet
http://www.wikidata.org/entity/Q3786529, Honey Bunny
http://www.wikidata.org/entity/Q5220972, Danny the Street
http://www.wikidata.org/entity/Q24904672, Ludwig Frankenstein
http://www.wikidata.org/entity/Q24, Jack Bauer
http://www.wikidata.org/entity/Q30597920, Ginny Field
http://www.wikidata.org/entity/Q39069779, Tina Gray
http://www.wikidata.org/entity/Q28434585, Aubrey Bradimore
http://www.wikidata.org/entity/Q30686607, Tanya Robertson
http://www.wikidata.org/entity/Q40656300, Tommy Jarvis
http://www.wikidata.org/entity/Q48836201, Bill Denbrough
http://www.wikidata.org/entity/Q3989664, The Toxic Avenger
http://www.wikidata.org/entity/Q3899150, It
http://www.wikidata.org/entity/Q5057931, Celestine
http://www.wikidata.org/entity/Q3815737, Kiyomi Takada
http://www.wikidata.org/entity/Q3817383, Frank Poole
http://www.wikidata.org/entity/Q3964443, Solovar
http://www.wikidata.org/entity/Q4765614, Anita Pierce
http://www.wikidata.org/entity/Q4769254, Annie Cartwright
http://www.wikidata.org/entity/Q3196086, Kharis
http://www.wikidata.org/entity/Q4822276, Aurelio Zen
http://www.wikidata.org/entity/Q4828051, Avengelyne
http://www.wikidata.org/entity/Q4830778, Aya Natsume
http://www.wikidata.org/entity/Q4832299, Azazeal
http://www.wikidata.org/entity/Q4851781, Ballistic
http://www.wikidata.org/entity/Q4864576, Barry O'Hanlon
http://www.wikidata.org/entity/Q4884973, Belén Fraga
http://www.wikidata.org/entity/Q4888938, Benjamin L. Willard
http://www.wikidata.org/entity/Q4894309, Bernice Summerfield
http://www.wikidata.org/entity/Q4925814, Urien (Street Fighter)
http://www.wikidata.org/entity/Q4927019, Blizzard Man
http://www.wikidata.org/entity/Q4968645, "Brisco County,  Jr."
http://www.wikidata.org/entity/Q5239731, David Sheridan
http://www.wikidata.org/entity/Q5368303, Elwin Ransom
http://www.wikidata.org/entity/Q11579506, Madame White Snake
http://www.wikidata.org/entity/Q3515125, Pazuzu
http://www.wikidata.org/entity/Q3878439, Norma Bates
http://www.wikidata.org/entity/Q11681551, Ernie the Giant Chicken
http://www.wikidata.org/entity/Q2851629, Annie Brackett
http://www.wikidata.org/entity/Q64452490, Chase
http://www.wikidata.org/entity/Q65067952, Ultraman Taro
http://www.wikidata.org/entity/Q60749051, Arat
http://www.wikidata.org/entity/Q65748314, Kingo Sunen
http://www.wikidata.org/entity/Q65047375, Moira Rose
http://www.wikidata.org/entity/Q58207644, Boosette
http://www.wikidata.org/entity/Q60774548, Taranath Tantrik
http://www.wikidata.org/entity/Q65090452, Twintelle
http://www.wikidata.org/entity/Q66945349, Wrinkles the Clown
http://www.wikidata.org/entity/Q75943047, Parvati Holcomb
http://www.wikidata.org/entity/Q107354924, Rachel Carruthers
http://www.wikidata.org/entity/Q111721458, Kirby Reed
http://www.wikidata.org/entity/Q105359441, Rose the Hat
http://www.wikidata.org/entity/Q85763232, Georgie Denbrough
http://www.wikidata.org/entity/Q110252125, Gabriel May
http://www.wikidata.org/entity/Q65090145, Ian Rogers
http://www.wikidata.org/entity/Q65044766, David Rose
http://www.wikidata.org/entity/Q48842707, Mari Collingwood
http://www.wikidata.org/entity/Q65042993, Atsushi Nakajima (Bungo Stray Dogs)
http://www.wikidata.org/entity/Q67590273, Beverly Marsh
http://www.wikidata.org/entity/Q63976804, Tree Gelbman
http://www.wikidata.org/entity/Q75197468, Yuri Kozukata
http://www.wikidata.org/entity/Q87670763, Sarah Keate
http://www.wikidata.org/entity/Q105668690, Turgut Alp
http://www.wikidata.org/entity/Q91165720, Dennis Reynolds
http://www.wikidata.org/entity/Q84354502, Judith Grimes
http://www.wikidata.org/entity/Q85764477, Greef Karga
http://www.wikidata.org/entity/Q85771354, Joey Branning
http://www.wikidata.org/entity/Q85795371, R.J. MacReady
http://www.wikidata.org/entity/Q87850965, Leonardo Watch
http://www.wikidata.org/entity/Q89872621, Goenda Tatar
http://www.wikidata.org/entity/Q102895651, Precious Ramotswe
http://www.wikidata.org/entity/Q104851749, Levi Schmitt
http://www.wikidata.org/entity/Q105070564, Emma Reid
http://www.wikidata.org/entity/Q106720691, Goleuddydd
http://www.wikidata.org/entity/Q107210710, Jirass
http://www.wikidata.org/entity/Q75863224, Eddie Kaspbrak
http://www.wikidata.org/entity/Q107521565, Meena Jutla
http://www.wikidata.org/entity/Q97516200, Brigitte Fitzgerald
http://www.wikidata.org/entity/Q81233260, Helen Lyle
http://www.wikidata.org/entity/Q4746911, tree of life
http://www.wikidata.org/entity/Q4790380, Ariel
http://www.wikidata.org/entity/Q5002851, Butterball Cenobite
http://www.wikidata.org/entity/Q7087902, Oliver Twist
http://www.wikidata.org/entity/Q6183437, Jerry Dandrige
http://www.wikidata.org/entity/Q6409910, Kimberly Corman
http://www.wikidata.org/entity/Q7576732, Astro Boy
http://www.wikidata.org/entity/Q11702982, Reuben
http://www.wikidata.org/entity/Q98690899, Lisa Loud
http://www.wikidata.org/entity/Q17008109, Liberator
http://www.wikidata.org/entity/Q16257474, Jenny Gross
http://www.wikidata.org/entity/Q16203761, Freddy Lounds
http://www.wikidata.org/entity/Q16998131, Karen Davis
http://www.wikidata.org/entity/Q6030163, Augustus Gloop
http://www.wikidata.org/entity/Q7334200, Riley Freeman
http://www.wikidata.org/entity/Q7634293, Sue Snell
http://www.wikidata.org/entity/Q18152854, Nathan West
http://www.wikidata.org/entity/Q19881473, Topo
http://www.wikidata.org/entity/Q24050097, Nebula
http://www.wikidata.org/entity/Q17056361, Twister
http://www.wikidata.org/entity/Q12815803, Rickon Stark
http://www.wikidata.org/entity/Q24050072, Gamora
http://www.wikidata.org/entity/Q15260358, Wolf Frankenstein
http://www.wikidata.org/entity/Q27777774, Olivia Castle
http://www.wikidata.org/entity/Q6018851, gillyweed
http://www.wikidata.org/entity/Q26991515, Ginger Fitzgerald
http://www.wikidata.org/entity/Q16237930, Lukewarm
http://www.wikidata.org/entity/Q16274770, Nikolas Cassadine
http://www.wikidata.org/entity/Q16548520, Harumichi Bouya
http://www.wikidata.org/entity/Q16618725, Phoebe McQueen
http://www.wikidata.org/entity/Q16619159, Ultraman Mebius
http://www.wikidata.org/entity/Q6086588, Princess Shroob
http://www.wikidata.org/entity/Q16968729, Roxy LeBlanc
http://www.wikidata.org/entity/Q16979644, Grynet
http://www.wikidata.org/entity/Q16988365, Juan Bobo
http://www.wikidata.org/entity/Q16996204, Hydroman
http://www.wikidata.org/entity/Q17016879, Sakayanya
http://www.wikidata.org/entity/Q17050255, Kazuyuki Asakawa
http://www.wikidata.org/entity/Q17092127, Stick Stickly
http://www.wikidata.org/entity/Q17103912, Old Mother Riley
http://www.wikidata.org/entity/Q17113230, Jimmy Thudpucker
http://www.wikidata.org/entity/Q27959480, Nica Pierce
http://www.wikidata.org/entity/Q17143513, Narcilina Montoya
http://www.wikidata.org/entity/Q17183776, Lilly Ghalichi
http://www.wikidata.org/entity/Q18167240, Naomi Canning
http://www.wikidata.org/entity/Q18234934, Zhunti Daoren
http://www.wikidata.org/entity/Q18546660, Yandroth
http://www.wikidata.org/entity/Q19738647, Sinhabahu
http://www.wikidata.org/entity/Q19864446, Jamal Lyon
http://www.wikidata.org/entity/Q19903960, Verónica Diorio
http://www.wikidata.org/entity/Q20039752, Gudetama
http://www.wikidata.org/entity/Q20979242, Eldrac
http://www.wikidata.org/entity/Q4502687, Huey Freeman
http://www.wikidata.org/entity/Q55653512, Kevin McCallister
http://www.wikidata.org/entity/Q29842885, Kraglin
http://www.wikidata.org/entity/Q111955400, Khonshu (Marvel Comics)
http://www.wikidata.org/entity/Q323925, Donatello
http://www.wikidata.org/entity/Q327553, Daredevil
http://www.wikidata.org/entity/Q323934, Leonardo
http://www.wikidata.org/entity/Q338182, Sandman
http://www.wikidata.org/entity/Q581031, Amanda Young
http://www.wikidata.org/entity/Q645144, Kato
http://www.wikidata.org/entity/Q128495, Alpha 5
http://www.wikidata.org/entity/Q323920, Michelangelo
http://www.wikidata.org/entity/Q612720, The Creeper
http://www.wikidata.org/entity/Q264685, Marvin the Paranoid Android
http://www.wikidata.org/entity/Q287548, Stephanie Brown
http://www.wikidata.org/entity/Q611993, Green Arrow
http://www.wikidata.org/entity/Q486441, Anarky
http://www.wikidata.org/entity/Q589977, Jack Reacher
http://www.wikidata.org/entity/Q615565, Claire Redfield
http://www.wikidata.org/entity/Q397953, Helena Wayne
http://www.wikidata.org/entity/Q427647, Cassandra Cain
http://www.wikidata.org/entity/Q19975, KARR
http://www.wikidata.org/entity/Q750023, Bender
http://www.wikidata.org/entity/Q1159297, Danbo
http://www.wikidata.org/entity/Q1248616, Puck
http://www.wikidata.org/entity/Q3048189, Zero
http://www.wikidata.org/entity/Q3548045, Ultimo
http://www.wikidata.org/entity/Q2985575, K9
http://www.wikidata.org/entity/Q660051, Dick Grayson
http://www.wikidata.org/entity/Q2277376, Robby the Robot
http://www.wikidata.org/entity/Q2451699, Mechani-Kong
http://www.wikidata.org/entity/Q2640341, Moguera
http://www.wikidata.org/entity/Q3050407, Elaith Craulnober
http://www.wikidata.org/entity/Q3717068, E-123 Omega
http://www.wikidata.org/entity/Q1042390, Leo Wyatt
http://www.wikidata.org/entity/Q2088645, Computo
http://www.wikidata.org/entity/Q2475517, Tom Servo
http://www.wikidata.org/entity/Q2552343, Clank
http://www.wikidata.org/entity/Q2859491, Arale Norimaki
http://www.wikidata.org/entity/Q3615343, Bianca Montgomery and Maggie Stone
http://www.wikidata.org/entity/Q3615349, JR Chandler and Babe Carey
http://www.wikidata.org/entity/Q2593408, Captain Rex
http://www.wikidata.org/entity/Q209092, V
http://www.wikidata.org/entity/Q226822, Zorro
http://www.wikidata.org/entity/Q122634, Robin Hood
http://www.wikidata.org/entity/Q194705, Barbara Gordon
http://www.wikidata.org/entity/Q5801201, Dedalus Diggle
http://www.wikidata.org/entity/Q10394585, Corban Yaxley
http://www.wikidata.org/entity/Q472774, Sicyon
http://www.wikidata.org/entity/Q158952, Catwoman
http://www.wikidata.org/entity/Q15272816, Lucretia Black
http://www.wikidata.org/entity/Q5956830, Justin Finch-Fletchley
http://www.wikidata.org/entity/Q5959014, Kendra Dumbledore
http://www.wikidata.org/entity/Q11958446, Antonin Dolohov
http://www.wikidata.org/entity/Q14725004, Bathilda Bagshot
http://www.wikidata.org/entity/Q5829967, Elphias Doge
http://www.wikidata.org/entity/Q9010722, James Sirius Potter
http://www.wikidata.org/entity/Q11311970, Stan Shunpike
http://www.wikidata.org/entity/Q12507581, Rabastan Lestrange
http://www.wikidata.org/entity/Q195927, Jack Knight
http://www.wikidata.org/entity/Q208657, Remus Lupin
http://www.wikidata.org/entity/Q863859, Byzas
http://www.wikidata.org/entity/Q59999, Spirit
http://www.wikidata.org/entity/Q27001234, David 8
http://www.wikidata.org/entity/Q729150, Punisher
http://www.wikidata.org/entity/Q794106, Azrael
http://www.wikidata.org/entity/Q898615, Max Payne
http://www.wikidata.org/entity/Q901893, Dante
http://www.wikidata.org/entity/Q967180, Fire
http://www.wikidata.org/entity/Q967116, The Shadow
http://www.wikidata.org/entity/Q754837, Lily Potter
http://www.wikidata.org/entity/Q839858, Spawn
http://www.wikidata.org/entity/Q213480, Legolas
http://www.wikidata.org/entity/Q751117, Black Lightning
http://www.wikidata.org/entity/Q1074019, Evey Hammond
http://www.wikidata.org/entity/Q898115, Painkiller Jane
http://www.wikidata.org/entity/Q180916, Vegeta
http://www.wikidata.org/entity/Q1076696, Tim Drake
http://www.wikidata.org/entity/Q1000118, Peter Pettigrew
http://www.wikidata.org/entity/Q901902, Jax Teller
http://www.wikidata.org/entity/Q904719, Aberforth Dumbledore
http://www.wikidata.org/entity/Q1056425, Alastor Moody
http://www.wikidata.org/entity/Q936278, Imhotep
http://www.wikidata.org/entity/Q1823052, Peter Thornton
http://www.wikidata.org/entity/Q6356708, Kamen Rider Black RX
http://www.wikidata.org/entity/Q7149909, Paul Collins
http://www.wikidata.org/entity/Q1168491, Charlie Brown
http://www.wikidata.org/entity/Q1087845, Jacen Solo
http://www.wikidata.org/entity/Q1627590, Peter Pevensie
http://www.wikidata.org/entity/Q990035, Strawberry Shortcake
http://www.wikidata.org/entity/Q639789, tree of the knowledge of good and evil
http://www.wikidata.org/entity/Q1042244, Willow Rosenberg
http://www.wikidata.org/entity/Q1053296, Galehaut
http://www.wikidata.org/entity/Q25339665, Ultraman
http://www.wikidata.org/entity/Q2442950, Max Rockatansky
http://www.wikidata.org/entity/Q6696134, Lucas Davenport
http://www.wikidata.org/entity/Q28129984, Alena
http://www.wikidata.org/entity/Q30600022, Claudia
http://www.wikidata.org/entity/Q6162829, Jason Kane
http://www.wikidata.org/entity/Q6196031, Jim Keats
http://www.wikidata.org/entity/Q6271028, Jon Kavanaugh
http://www.wikidata.org/entity/Q6302597, Judge McGruder
http://www.wikidata.org/entity/Q6701981, Luke French
http://www.wikidata.org/entity/Q6442731, Kulafu
http://www.wikidata.org/entity/Q6696987, Lucie Miller
http://www.wikidata.org/entity/Q6735183, Mai Tokiha
http://www.wikidata.org/entity/Q6788633, Matt Fielding
http://www.wikidata.org/entity/Q6844092, "Mighty Agrippa,  Roman God of the Aqueduct"
http://www.wikidata.org/entity/Q6864041, Mine-a
http://www.wikidata.org/entity/Q6907478, Moon Girl
http://www.wikidata.org/entity/Q7159863, Pedro Penduko
http://www.wikidata.org/entity/Q7248150, Professor George Litefoot
http://www.wikidata.org/entity/Q28454677, Yanhe
http://www.wikidata.org/entity/Q837909, Stewie Griffin
http://www.wikidata.org/entity/Q26962123, Merlin the Magic Mouse
